id,name,genre,keywords,overview,cast,feature,poster,backdrop,rating,year_aired
33847,The Talk,Talk,talk show interview celebrity parenthood motherhood,"A panel of well-known news and entertainment personalities discussing current events, pop culture, contemporary issues, family, celebrity and the trending topics of the day.",Jerry O'Connell Sara Gilbert Eve Jeffers Cooper Carrie Ann Inaba Sharon Osbourne,talk jerry oconnell sara gilbert eve jeffers cooper carrie ann inaba sharon osbourne talk show interview celebrity parenthood motherhood a panel of wellknown news and entertainment personalities discussing current events pop culture contemporary issues family celebrity and the trending topics of the day,https://image.tmdb.org/t/p/w500/wHMDZ3nVHCYGnxeoRZrPI0N9SSt.jpg,https://image.tmdb.org/t/p/w500/gLPMlQiHISZG7aajzmZSJN6oM7G.jpg,3.8,2010.0
64229,Jay Leno's Garage,Reality Documentary,automobile race car classic cars american cars,"Comedian and former Tonight Show host Jay Leno shares his passion for motor vehicles. Jay and guests drive cars, motorbikes and anything that moves all while meeting new people and exploring the rich motoring history of America and beyond.",Jay Leno,reality documentary jay leno automobile race car classic cars american cars comedian and former tonight show host jay leno shares his passion for motor vehicles jay and guests drive cars motorbikes and anything that moves all while meeting new people and exploring the rich motoring history of america and beyond,https://image.tmdb.org/t/p/w500/h4T23oAVxLky9YDpV3wp6qdnkjz.jpg,https://image.tmdb.org/t/p/w500/Pp5z78uD9KLHtO4l7Bhx22HJ7c.jpg,,2015.0
10846,Felony Squad,Crime Drama,police,Twenty-year veteran Detective Sergeant Sam Stone is paired with rookie Briggs in a large Western metropolis.,Dennis Cole Frank Maxwell Barney Phillips Howard Duff Ben Alexander,crime drama dennis cole frank maxwell barney phillips howard duff ben alexander police twentyyear veteran detective sergeant sam stone is paired with rookie briggs in a large western metropolis,https://image.tmdb.org/t/p/w500/lBvHaTALYeRH6OUHfopl0WANbXD.jpg,,3.7,1966.0
201285,Light & Magic,Documentary,behind the scenes special effects visual effects,"Granted unparalleled access, Academy Award®-nominated filmmaker Lawrence Kasdan takes viewers on an adventure behind the curtains of Industrial Light & Magic, the special visual effects, animation and virtual production division of Lucasfilm. Learn what inspired some of the most legendary filmmakers in Hollywood history, and follow their stories from their earliest personal films to bringing George Lucas’ vision to life.",Steven Spielberg Ron Howard George Lucas Phil Tippett Dennis Muren,documentary steven spielberg ron howard george lucas phil tippett dennis muren behind the scenes special effects visual effects granted unparalleled access academy awardnominated filmmaker lawrence kasdan takes viewers on an adventure behind the curtains of industrial light  magic the special visual effects animation and virtual production division of lucasfilm learn what inspired some of the most legendary filmmakers in hollywood history and follow their stories from their earliest personal films to bringing george lucas vision to life,https://image.tmdb.org/t/p/w500/91yE4Uo1ZthoLyek6V4uF5crXmy.jpg,https://image.tmdb.org/t/p/w500/wFRY4qnUbJrq3GL0glmOdkkwJbJ.jpg,,2022.0
2142,Fastlane,Action & Adventure Crime Comedy Drama,"undercover agent police los angeles, california buddy cop lapd police department neo-noir","Fastlane is an American action/crime drama series that was broadcast on Fox from September 18, 2002 to April 25, 2003. On August 14, 2005 G4 began rebroadcasting the complete series. After finishing its initial run on the network, Fastlane stopped airing on G4. Fastlane also aired on TVOne sometime around 2006.",Peter Facinelli Tiffani Thiessen Bill Bellamy,action  adventure crime comedy drama peter facinelli tiffani thiessen bill bellamy undercover agent police los angeles california buddy cop lapd police department neonoir fastlane is an american actioncrime drama series that was broadcast on fox from september 18 2002 to april 25 2003 on august 14 2005 g4 began rebroadcasting the complete series after finishing its initial run on the network fastlane stopped airing on g4 fastlane also aired on tvone sometime around 2006,https://image.tmdb.org/t/p/w500/4ifuFAUqRrD8AwfQYy3yprqtzgf.jpg,,3.75,2002.0
6157,Bliss,Drama,complicated relationships,"Bliss is a Canadian produced, half hour dramatic television series, produced by Montreal-based Galafilm and Toronto-based Back Alley Films, an anthology of women's erotica. The series ran from 2002 to 2004.

The format of the show—short, sensual vignettes adapted for television—aired on Oxygen in the United States and Showcase, TMN and Movie Central in Canada. The series is distributed by Oasis International in Toronto.",Victoria Sanchez Stephanie Morgenstern Jessica Greco Cara Pifko Thea Gill,"drama victoria sanchez stephanie morgenstern jessica greco cara pifko thea gill complicated relationships bliss is a canadian produced half hour dramatic television series produced by montrealbased galafilm and torontobased back alley films an anthology of womens erotica the series ran from 2002 to 2004

the format of the showshort sensual vignettes adapted for televisionaired on oxygen in the united states and showcase tmn and movie central in canada the series is distributed by oasis international in toronto",https://image.tmdb.org/t/p/w500/3EZdMazUWQs7swgQDYHyqzfpI7.jpg,,3.95,2002.0
126929,Welcome to Wrexham,Documentary,football (soccer) team,"Documentary series tracking the dreams and worries of Wrexham, a working-class town in North Wales, UK, as two Hollywood stars (Rob McElhenney and Ryan Reynolds) take ownership of the town’s historic yet struggling football club.",Ryan Reynolds Rob McElhenney,documentary ryan reynolds rob mcelhenney football soccer team documentary series tracking the dreams and worries of wrexham a workingclass town in north wales uk as two hollywood stars rob mcelhenney and ryan reynolds take ownership of the towns historic yet struggling football club,https://image.tmdb.org/t/p/w500/z5fZOpWI4FmJ3eSJsNkJjwEY4uZ.jpg,https://image.tmdb.org/t/p/w500/6GwiLCrpC52SSMkIjy26JmHcpO0.jpg,2.35,2022.0
91766,Hyperdrive,Reality,street race obstacle course driving,"Elite street racers from around the world test their limits in supercharged custom cars on the biggest, baddest automotive obstacle course ever built.",Michael Bisping Lindsay Czarniak Rutledge Wood Mike Hill,reality michael bisping lindsay czarniak rutledge wood mike hill street race obstacle course driving elite street racers from around the world test their limits in supercharged custom cars on the biggest baddest automotive obstacle course ever built,https://image.tmdb.org/t/p/w500/g3tIsbySSQj9GnDjhAAW7p5DmLU.jpg,https://image.tmdb.org/t/p/w500/bZ082u4TlCRijcRlTOlNsDjej0X.jpg,3.65,2019.0
66545,Pure Genius,Drama,technology medicine hospital billionaire doctor medical drama gss syndrome,"A young Silicon Valley tech-titan enlists a veteran surgeon with a controversial past in starting a hospital with a cutting-edge, new school approach to medicine.",Dermot Mulroney Odette Annable Augustus Prew Brenda Song Ward Horton,drama dermot mulroney odette annable augustus prew brenda song ward horton technology medicine hospital billionaire doctor medical drama gss syndrome a young silicon valley techtitan enlists a veteran surgeon with a controversial past in starting a hospital with a cuttingedge new school approach to medicine,https://image.tmdb.org/t/p/w500/iMHokrKVOI7KDCQhXe6NyPkuPw8.jpg,https://image.tmdb.org/t/p/w500/u7L4WFnSgf6UXmF1fzxNOB9xt2x.jpg,0.0,2016.0
82092,Grand Hotel,Drama,"hotel miami, florida remake upstairs downstairs","Santiago Mendoza owns last family-owned hotel in multicultural Miami Beach, while his glamorous second wife, Gigi, and their adult children enjoy the spoils of success.",Roselyn Sánchez Anne Winters Demián Bichir Chris Warren Wendy Raquel Robinson,drama roselyn sánchez anne winters demián bichir chris warren wendy raquel robinson hotel miami florida remake upstairs downstairs santiago mendoza owns last familyowned hotel in multicultural miami beach while his glamorous second wife gigi and their adult children enjoy the spoils of success,https://image.tmdb.org/t/p/w500/elafoT6TmQTNB7imJLqxLq9yOXw.jpg,https://image.tmdb.org/t/p/w500/gljkR9h2ZHKwgObOJGTQRPRF7tJ.jpg,,2019.0
100762,The Nest,Drama Mystery,"glasgow, scotland surrogate mother thriller","Happy couple Dan and Emily live in a huge house just outside Glasgow and want for nothing, save a baby of their own. Through a chance encounter they meet Kaya, an 18-year-old from the other side of the city, whose life is as precarious at theirs is comfortable. When Kaya agrees to carry their baby, it feels like they were meant to meet, but was it really by chance?",Sophie Rundle Shirley Henderson David Hayman Katie Leung Martin Compston,drama mystery sophie rundle shirley henderson david hayman katie leung martin compston glasgow scotland surrogate mother thriller happy couple dan and emily live in a huge house just outside glasgow and want for nothing save a baby of their own through a chance encounter they meet kaya an 18yearold from the other side of the city whose life is as precarious at theirs is comfortable when kaya agrees to carry their baby it feels like they were meant to meet but was it really by chance,https://image.tmdb.org/t/p/w500/seMO55mqDAsVYlXPAD3gDtx7dYb.jpg,https://image.tmdb.org/t/p/w500/h9kdimm6R2IW9Xw5WW6HYPZ3v9x.jpg,2.3,2020.0
57022,Cutthroat Kitchen,Reality,competition cooking chef,"Just how far is a chef willing to go to win a cooking competition? Cutthroat Kitchen hands four chefs each $25,000 and the opportunity to spend that money on helping themselves or sabotaging their competitors. Ingredients will be thieved, utensils destroyed and valuable time on the clock lost when the chefs compete to cook delicious dishes while also having to outplot the competition. With Alton Brown as the devilish provocateur, nothing is out of bounds when money changes hands and we see just how far chefs will go to ensure they have the winning dish.",Alton Brown,reality alton brown competition cooking chef just how far is a chef willing to go to win a cooking competition cutthroat kitchen hands four chefs each 25000 and the opportunity to spend that money on helping themselves or sabotaging their competitors ingredients will be thieved utensils destroyed and valuable time on the clock lost when the chefs compete to cook delicious dishes while also having to outplot the competition with alton brown as the devilish provocateur nothing is out of bounds when money changes hands and we see just how far chefs will go to ensure they have the winning dish,https://image.tmdb.org/t/p/w500/huKbyh21JtJZq1gzcA7RvdZmDUI.jpg,https://image.tmdb.org/t/p/w500/9FaGtqyDTZjdZXP0fU7yTMWeIoD.jpg,3.25,2013.0
69373,Bill Nye Saves the World,Comedy Talk,experiment pop culture,"Bill Nye explores science and its impact on politics, society and pop culture. Each episode tackles a topic from a scientific point of view, dispelling myths, and refuting anti-scientific claims that may be espoused by politicians, religious leaders or titans of industry.",Bill Nye,comedy talk bill nye experiment pop culture bill nye explores science and its impact on politics society and pop culture each episode tackles a topic from a scientific point of view dispelling myths and refuting antiscientific claims that may be espoused by politicians religious leaders or titans of industry,https://image.tmdb.org/t/p/w500/6PszgaH7rYC9TaBypZTMw2J603N.jpg,https://image.tmdb.org/t/p/w500/9tYQ7Doo5I9Id02jkb8Ubz985dh.jpg,4.15,2017.0
43188,666 Park Avenue,Sci-Fi & Fantasy Drama Mystery,supernatural neighbor apartment building,"What would you do to have everything you desire? Step inside 666 Park Avenue,  New York's most seductive address. We all have some burning needs,  desires and ambitions. For the residents of The Drake, the premier  apartment building on Manhattan's Upper East Side, these will all be met  – for a price – courtesy of the building's mysterious owner, Gavin  Doran. But be careful what you wish for, because the  price you have to pay is your soul.",Rachael Taylor Vanessa Williams Terry O'Quinn Helena Mattsson Samantha Logan,scifi  fantasy drama mystery rachael taylor vanessa williams terry oquinn helena mattsson samantha logan supernatural neighbor apartment building what would you do to have everything you desire step inside 666 park avenue  new yorks most seductive address we all have some burning needs  desires and ambitions for the residents of the drake the premier  apartment building on manhattans upper east side these will all be met   for a price  courtesy of the buildings mysterious owner gavin  doran but be careful what you wish for because the  price you have to pay is your soul,https://image.tmdb.org/t/p/w500/gYZGZlONvtpCzMcjvXFiE8EGGNu.jpg,https://image.tmdb.org/t/p/w500/qzcocStuK4fHY708CUqkTVx9ct5.jpg,3.2,2012.0
86733,Traitors,War & Politics Drama,spy,1945 London. Feef is seduced by a rogue American spy into spying on her own country. Her task? To uncover a Russian agent in the heart of the British Government.,Michael Stuhlbarg Keeley Hawes Benjamin Walker Matt Lauria Simon Kunz,war  politics drama michael stuhlbarg keeley hawes benjamin walker matt lauria simon kunz spy 1945 london feef is seduced by a rogue american spy into spying on her own country her task to uncover a russian agent in the heart of the british government,https://image.tmdb.org/t/p/w500/ouKBT0Rv8agBIMuQfbf7XeEuPVm.jpg,https://image.tmdb.org/t/p/w500/eeC56nlGsXeLCWk7LoFOjzlfDjI.jpg,3.8,2019.0
2547,Afterlife,Sci-Fi & Fantasy Drama Mystery,england supernatural medium psychic power psychic skeptic contacting spirits,University lecturer Robert Bridge becomes involved in a series of supernatural events surrounding medium Alison Mundy.,Andrew Lincoln Lesley Sharp Anna Wilson-Jones Kate Duchêne,scifi  fantasy drama mystery andrew lincoln lesley sharp anna wilsonjones kate duchêne england supernatural medium psychic power psychic skeptic contacting spirits university lecturer robert bridge becomes involved in a series of supernatural events surrounding medium alison mundy,https://image.tmdb.org/t/p/w500/9wScPSnQNM1Wwb6NyFw1EBBFwTk.jpg,https://image.tmdb.org/t/p/w500/GnfcwOgZHxNNq1oGIaW5fK9Nzr.jpg,,2005.0
